customer_id,age,gender,plan_type,signup_date,last_payment_date,num_payments,num_logins,num_streams,num_devices,payment_method,city,areacode,num_support_calls,monthly_price,avg_time_on_netflix,payment_failure,preferred_language,watch_history,churn
153,50,male,premium,2021-01-23 03:59:05.269053810,2021-01-23 03:59:05.269053810,11,15,603,3,debit_card,Houston,101,1,11.313446443120723,74.281627061463,True,French,comedy,1
154,24,male,standard,2021-01-23 07:29:04.908981796,2021-01-23 07:29:04.908981796,4,26,756,3,debit_card,Miami,103,0,17.259535096954416,41.722220635548716,False,English,comedy,1
155,31,female,premium,2021-01-23 10:59:04.548909782,2021-01-23 10:59:04.548909782,3,18,895,5,paypal,New York,102,9,7.3974822987736495,14.273021952642644,False,French,documentary,1
156,23,male,standard,2021-01-23 14:29:04.188837767,2021-01-23 14:29:04.188837767,12,5,402,3,credit_card,Miami,103,2,7.350087047141792,35.15467727329295,False,French,documentary,0
157,28,female,premium,2021-01-23 17:59:03.828765753,2021-01-23 17:59:03.828765753,1,11,733,5,credit_card,Houston,109,3,9.526487770250831,73.22692068962846,False,Spanish,action,1
158,44,male,basic,2021-01-23 21:29:03.468693738,2021-01-23 21:29:03.468693738,5,12,39,3,debit_card,New York,104,7,12.701106267403915,36.15305986939837,False,English,comedy,0
159,43,male,premium,2021-01-24 00:59:03.108621724,2021-01-24 00:59:03.108621724,5,28,700,5,paypal,New York,104,10,6.762803157797221,108.4962788320361,False,English,documentary,1
160,51,female,standard,2021-01-24 04:29:02.748549710,2021-01-24 04:29:02.748549710,7,28,817,2,paypal,Houston,106,9,14.94571268266153,33.25096922548319,False,French,documentary,0
161,42,female,standard,2021-01-24 07:59:02.388477695,2021-01-24 07:59:02.388477695,5,30,426,5,debit_card,Houston,104,8,17.6043886659345,58.274617957616115,True,English,drama,1
162,53,male,premium,2021-01-24 11:29:02.028405681,2021-01-24 11:29:02.028405681,12,13,935,1,paypal,Miami,100,3,15.59353599715967,15.10612320243947,False,Spanish,documentary,0
163,35,female,standard,2021-01-24 14:59:01.668333666,2021-01-24 14:59:01.668333666,8,22,232,4,debit_card,Houston,105,0,12.68774529183456,106.07587461868599,False,Spanish,drama,0
164,45,female,premium,2021-01-24 18:29:01.308261652,2021-01-24 18:29:01.308261652,1,24,399,4,paypal,Los Angeles,107,4,17.764489558654475,78.12812610715532,True,Spanish,action,0
165,27,male,basic,2021-01-24 21:59:00.948189638,2021-01-24 21:59:00.948189638,1,16,950,1,paypal,New York,103,1,10.854532112332514,65.05983358618533,False,French,drama,0
166,53,female,premium,2021-01-25 01:29:00.588117623,2021-01-25 01:29:00.588117623,8,24,578,2,paypal,New York,101,10,10.647173601955965,37.717772353361305,True,Spanish,drama,0
167,59,female,premium,2021-01-25 04:59:00.228045609,2021-01-25 04:59:00.228045609,5,25,465,2,paypal,Houston,103,2,15.912602684927172,29.981589114896792,True,English,comedy,1
168,55,female,basic,2021-01-25 08:28:59.867973594,2021-01-25 08:28:59.867973594,7,6,373,3,credit_card,Miami,105,2,7.847321995344509,75.34045426054662,True,English,drama,1
169,59,female,basic,2021-01-25 11:58:59.507901580,2021-01-25 11:58:59.507901580,6,30,74,2,debit_card,New York,107,7,17.87245582321473,94.10299291466146,True,French,comedy,0
170,26,male,basic,2021-01-25 15:28:59.147829566,2021-01-25 15:28:59.147829566,10,25,376,3,debit_card,New York,106,0,15.944653868589105,58.922646170199535,True,Spanish,action,1
171,56,female,premium,2021-01-25 18:58:58.787757551,2021-01-25 18:58:58.787757551,1,28,1000,3,debit_card,New York,101,9,5.881192093419262,66.16142994199575,False,French,documentary,0
172,38,female,premium,2021-01-25 22:28:58.427685537,2021-01-25 22:28:58.427685537,12,19,842,5,credit_card,Houston,108,0,11.509527121318673,23.628647481688724,True,French,documentary,1
173,43,male,basic,2021-01-26 01:58:58.067613522,2021-01-26 01:58:58.067613522,6,27,557,3,paypal,New York,103,10,17.933142621237373,32.96950628275518,False,English,documentary,0
174,52,male,premium,2021-01-26 05:28:57.707541508,2021-01-26 05:28:57.707541508,6,7,116,2,debit_card,New York,107,6,18.8316015686572,50.462940262723144,True,French,comedy,1
175,50,female,premium,2021-01-26 08:58:57.347469494,2021-01-26 08:58:57.347469494,1,6,451,2,debit_card,Los Angeles,107,3,11.532298129397434,94.84369420462514,True,French,comedy,1
176,42,female,premium,2021-01-26 12:28:56.987397479,2021-01-26 12:28:56.987397479,10,18,25,3,paypal,Los Angeles,108,6,6.44314971243319,17.023988035972778,True,French,drama,0
177,20,male,premium,2021-01-26 15:58:56.627325465,2021-01-26 15:58:56.627325465,5,1,631,5,paypal,Miami,105,5,5.979463195555833,104.58494875550335,False,Spanish,drama,0
178,36,female,premium,2021-01-26 19:28:56.267253450,2021-01-26 19:28:56.267253450,6,23,798,1,debit_card,New York,102,7,6.725426548141213,53.970693818823214,False,English,comedy,1
179,29,male,basic,2021-01-26 22:58:55.907181436,2021-01-26 22:58:55.907181436,9,7,522,3,paypal,Los Angeles,105,1,18.396472996413692,95.74776133277922,False,English,comedy,1
180,47,female,basic,2021-01-27 02:28:55.547109422,2021-01-27 02:28:55.547109422,2,28,245,5,credit_card,Los Angeles,108,1,12.92359082383,43.01624173691762,False,English,comedy,1
181,51,female,standard,2021-01-27 05:58:55.187037407,2021-01-27 05:58:55.187037407,11,11,908,4,paypal,New York,103,1,8.813066497616532,105.40302730839895,True,Spanish,documentary,1
182,58,male,premium,2021-01-27 09:28:54.826965393,2021-01-27 09:28:54.826965393,12,9,128,2,debit_card,New York,108,10,11.701694465931876,48.74690458830033,True,English,drama,0
183,25,female,premium,2021-01-27 12:58:54.466893379,2021-01-27 12:58:54.466893379,4,23,660,1,credit_card,New York,109,0,5.98696160031955,97.19998995872648,True,English,documentary,0
184,59,female,basic,2021-01-27 16:28:54.106821364,2021-01-27 16:28:54.106821364,5,2,25,1,paypal,Los Angeles,103,3,10.177700505713684,18.282727343852713,False,French,action,1
185,31,male,standard,2021-01-27 19:58:53.746749350,2021-01-27 19:58:53.746749350,5,20,144,1,paypal,New York,101,7,9.460465991656275,40.03855809750078,False,Spanish,action,0
186,28,female,premium,2021-01-27 23:28:53.386677335,2021-01-27 23:28:53.386677335,1,5,616,4,paypal,Houston,102,9,16.516600435526986,119.09021654446283,False,Spanish,documentary,0
187,57,female,premium,2021-01-28 02:58:53.026605321,2021-01-28 02:58:53.026605321,5,8,972,2,paypal,New York,109,3,10.529046142698762,21.13422063898158,True,French,drama,1
188,25,female,basic,2021-01-28 06:28:52.666533307,2021-01-28 06:28:52.666533307,10,6,936,1,credit_card,New York,109,1,19.324190694091705,98.14096371254588,True,English,action,1
189,36,male,basic,2021-01-28 09:58:52.306461292,2021-01-28 09:58:52.306461292,7,6,331,2,credit_card,Los Angeles,105,1,9.880848484638335,60.467002610807626,False,Spanish,action,0
190,38,male,premium,2021-01-28 13:28:51.946389278,2021-01-28 13:28:51.946389278,9,22,942,2,debit_card,Miami,104,10,6.086192378280683,81.45367924046923,True,Spanish,drama,1
191,36,female,basic,2021-01-28 16:58:51.586317263,2021-01-28 16:58:51.586317263,12,28,751,4,credit_card,New York,106,1,16.522885646928444,114.33531361561815,False,French,documentary,0
192,50,female,standard,2021-01-28 20:28:51.226245249,2021-01-28 20:28:51.226245249,6,6,548,4,credit_card,Los Angeles,102,10,7.466036380430722,26.871334242149572,True,French,action,0
193,39,male,basic,2021-01-28 23:58:50.866173235,2021-01-28 23:58:50.866173235,4,4,286,4,paypal,Los Angeles,109,8,11.134916398250102,51.44161253582577,False,English,comedy,0
194,58,male,basic,2021-01-29 03:28:50.506101220,2021-01-29 03:28:50.506101220,7,25,596,4,paypal,Miami,104,4,9.21818659954734,53.53933775786232,True,Spanish,drama,0
195,20,female,premium,2021-01-29 06:58:50.146029206,2021-01-29 06:58:50.146029206,3,25,833,4,paypal,Miami,108,0,8.524392571498195,119.00925346625223,False,French,drama,1
196,55,male,standard,2021-01-29 10:28:49.785957191,2021-01-29 10:28:49.785957191,12,22,568,3,debit_card,Miami,102,6,19.59149409799506,31.894196611923206,False,English,comedy,1
197,26,male,premium,2021-01-29 13:58:49.425885177,2021-01-29 13:58:49.425885177,12,25,768,3,credit_card,Miami,109,3,9.641393026101753,107.55071495224325,True,Spanish,documentary,1
198,58,male,premium,2021-01-29 17:28:49.065813162,2021-01-29 17:28:49.065813162,3,11,306,5,credit_card,Houston,101,4,14.4832546572794,55.2053149134957,False,Spanish,drama,0
199,48,female,basic,2021-01-29 20:58:48.705741148,2021-01-29 20:58:48.705741148,7,18,881,2,credit_card,Miami,103,8,17.44172579407882,117.13313475234423,True,French,drama,0
200,44,female,standard,2021-01-30 00:28:48.345669134,2021-01-30 00:28:48.345669134,2,9,9,5,debit_card,New York,104,0,16.347308257139616,12.193537755268585,False,French,comedy,1
201,37,female,standard,2021-01-30 03:58:47.985597119,2021-01-30 03:58:47.985597119,3,15,140,2,paypal,New York,107,0,8.880388577246466,113.97387848659936,False,English,action,0
202,28,female,standard,2021-01-30 07:28:47.625525105,2021-01-30 07:28:47.625525105,5,26,537,2,debit_card,Miami,106,9,19.777912306897072,42.22949692805775,True,French,documentary,1
203,54,female,standard,2021-01-30 10:58:47.265453090,2021-01-30 10:58:47.265453090,8,24,707,1,paypal,Houston,101,0,6.934348118770124,18.644113580542424,True,French,comedy,1
204,34,male,basic,2021-01-30 14:28:46.905381076,2021-01-30 14:28:46.905381076,6,9,830,2,debit_card,Los Angeles,108,2,9.231945454138621,55.20833964065113,False,Spanish,documentary,0
205,45,male,premium,2021-01-30 17:58:46.545309062,2021-01-30 17:58:46.545309062,8,19,787,4,debit_card,Houston,101,4,9.4144592247541,86.0401406194844,True,English,drama,0
206,20,female,basic,2021-01-30 21:28:46.185237047,2021-01-30 21:28:46.185237047,11,26,972,4,credit_card,Los Angeles,105,2,12.108677560107918,50.392000205998706,True,French,comedy,0
207,20,female,premium,2021-01-31 00:58:45.825165033,2021-01-31 00:58:45.825165033,5,27,576,1,debit_card,Houston,102,6,11.445391590386418,118.21720870679266,False,English,action,1
208,39,male,basic,2021-01-31 04:28:45.465093018,2021-01-31 04:28:45.465093018,7,13,531,3,credit_card,Houston,107,5,10.066616708601096,75.03454749893602,False,French,documentary,0
209,33,male,basic,2021-01-31 07:58:45.105021004,2021-01-31 07:58:45.105021004,9,29,342,3,credit_card,Miami,107,3,5.599340695619539,84.08843250284744,False,English,drama,0
210,27,female,basic,2021-01-31 11:28:44.744948990,2021-01-31 11:28:44.744948990,7,3,824,3,credit_card,Los Angeles,106,3,14.780807456336616,43.74888372371842,False,English,documentary,1
211,19,male,premium,2021-01-31 14:58:44.384876975,2021-01-31 14:58:44.384876975,12,26,771,4,paypal,Houston,102,7,17.379735324943823,112.46267032775499,True,Spanish,comedy,1
212,29,male,standard,2021-01-31 18:28:44.024804961,2021-01-31 18:28:44.024804961,11,24,723,1,credit_card,New York,106,2,5.192835177218901,50.69151036552581,True,English,comedy,0
213,53,male,basic,2021-01-31 21:58:43.664732946,2021-01-31 21:58:43.664732946,2,14,127,3,debit_card,Los Angeles,109,1,17.625441138725126,64.0220071773767,False,Spanish,action,0
214,31,female,premium,2021-02-01 01:28:43.304660932,2021-02-01 01:28:43.304660932,1,5,830,4,debit_card,New York,102,3,5.974781436424316,98.946522659197,True,French,action,0
215,58,female,premium,2021-02-01 04:58:42.944588918,2021-02-01 04:58:42.944588918,8,23,98,3,paypal,Miami,104,8,6.831594623671728,46.071247451383975,True,Spanish,comedy,0
216,33,female,standard,2021-02-01 08:28:42.584516903,2021-02-01 08:28:42.584516903,1,12,20,1,debit_card,Miami,108,4,8.482962671566693,27.96012018475555,True,English,documentary,0
217,28,female,basic,2021-02-01 11:58:42.224444889,2021-02-01 11:58:42.224444889,1,21,115,5,credit_card,New York,103,5,18.860087453666246,118.44515023919627,False,English,action,1
218,56,male,basic,2021-02-01 15:28:41.864372874,2021-02-01 15:28:41.864372874,1,8,541,4,credit_card,Houston,107,6,19.34418226126285,38.26738468217444,True,Spanish,comedy,1
219,58,male,premium,2021-02-01 18:58:41.504300860,2021-02-01 18:58:41.504300860,4,26,985,5,debit_card,New York,109,3,14.428260983341454,15.471113213955707,False,English,action,0
220,40,male,premium,2021-02-01 22:28:41.144228846,2021-02-01 22:28:41.144228846,3,16,803,4,paypal,Los Angeles,101,0,11.84312455449248,65.77711030077305,True,Spanish,comedy,1
221,46,female,standard,2021-02-02 01:58:40.784156831,2021-02-02 01:58:40.784156831,2,10,427,1,debit_card,Los Angeles,104,7,9.18832581532078,14.434895926400639,False,Spanish,comedy,0
222,28,female,basic,2021-02-02 05:28:40.424084817,2021-02-02 05:28:40.424084817,10,26,251,2,paypal,Houston,104,1,14.218121595837362,22.2968275062064,True,French,comedy,1
223,27,male,basic,2021-02-02 08:58:40.064012802,2021-02-02 08:58:40.064012802,10,24,460,3,debit_card,New York,100,0,8.002585633920464,31.410434912866048,False,French,drama,1
224,54,female,premium,2021-02-02 12:28:39.703940788,2021-02-02 12:28:39.703940788,3,17,259,1,debit_card,Miami,103,1,9.054308574230362,73.93715473597784,True,English,drama,0
225,33,female,premium,2021-02-02 15:58:39.343868774,2021-02-02 15:58:39.343868774,6,22,873,1,debit_card,Miami,100,3,6.386181693175333,29.51079358173145,True,French,action,1
226,32,female,standard,2021-02-02 19:28:38.983796759,2021-02-02 19:28:38.983796759,3,20,990,2,debit_card,Houston,109,8,14.205033271685103,30.16771104089161,True,French,documentary,1
227,42,female,basic,2021-02-02 22:58:38.623724745,2021-02-02 22:58:38.623724745,2,1,773,1,paypal,Houston,104,3,12.67413385804124,54.73459458844179,False,French,drama,0
228,51,male,premium,2021-02-03 02:28:38.263652730,2021-02-03 02:28:38.263652730,5,24,699,2,paypal,Miami,104,2,18.712589073410243,80.95040973641103,False,Spanish,documentary,0
229,21,male,basic,2021-02-03 05:58:37.903580716,2021-02-03 05:58:37.903580716,5,30,937,5,credit_card,Miami,100,3,18.296903038578556,44.32836717640228,False,French,documentary,1
230,29,male,premium,2021-02-03 09:28:37.543508702,2021-02-03 09:28:37.543508702,1,21,770,1,credit_card,Los Angeles,107,7,8.832847179756333,51.742875309181265,True,Spanish,drama,0
231,33,female,premium,2021-02-03 12:58:37.183436687,2021-02-03 12:58:37.183436687,2,16,286,1,paypal,New York,101,0,7.38301632666721,99.05933137217592,False,Spanish,comedy,0
232,39,male,premium,2021-02-03 16:28:36.823364673,2021-02-03 16:28:36.823364673,9,14,74,2,credit_card,Miami,105,0,9.484379161578289,84.93714850943122,False,Spanish,comedy,0
233,23,male,standard,2021-02-03 19:58:36.463292658,2021-02-03 19:58:36.463292658,10,13,798,4,debit_card,New York,100,1,9.360046024724891,41.93286718158748,False,Spanish,action,1
234,50,male,standard,2021-02-03 23:28:36.103220644,2021-02-03 23:28:36.103220644,4,17,865,5,paypal,New York,100,4,5.0109647664350545,118.68319013520582,True,French,action,0
235,36,male,standard,2021-02-04 02:58:35.743148630,2021-02-04 02:58:35.743148630,12,18,933,2,credit_card,Miami,104,10,16.8195675359433,30.47009377936658,True,English,comedy,0
236,32,female,standard,2021-02-04 06:28:35.383076615,2021-02-04 06:28:35.383076615,5,29,328,5,credit_card,Miami,102,6,18.10699652652841,81.87586789534201,False,Spanish,documentary,0
237,45,male,basic,2021-02-04 09:58:35.023004601,2021-02-04 09:58:35.023004601,12,11,837,3,debit_card,Houston,108,10,10.226961208844791,103.04457906530394,False,Spanish,comedy,1
238,33,female,premium,2021-02-04 13:28:34.662932586,2021-02-04 13:28:34.662932586,9,30,928,2,debit_card,New York,109,1,7.925648533002918,25.31817375472884,False,French,drama,0
239,56,female,premium,2021-02-04 16:58:34.302860572,2021-02-04 16:58:34.302860572,8,29,303,3,paypal,New York,101,6,10.076585551329018,72.5645835657773,True,French,drama,0
240,24,female,standard,2021-02-04 20:28:33.942788558,2021-02-04 20:28:33.942788558,5,12,218,5,credit_card,Miami,106,10,17.80805209440659,100.63985402712245,False,French,comedy,1
241,42,female,premium,2021-02-04 23:58:33.582716543,2021-02-04 23:58:33.582716543,12,29,457,2,debit_card,Miami,109,4,8.165169552470926,112.04834794327996,False,French,drama,0
242,53,female,standard,2021-02-05 03:28:33.222644529,2021-02-05 03:28:33.222644529,2,7,273,5,debit_card,Miami,106,4,19.111653243445346,54.67788549975938,True,French,action,0
243,29,male,premium,2021-02-05 06:58:32.862572514,2021-02-05 06:58:32.862572514,6,26,668,1,debit_card,Houston,103,3,10.67715238285772,65.84939653866343,True,English,action,1
244,51,male,standard,2021-02-05 10:28:32.502500500,2021-02-05 10:28:32.502500500,4,11,488,4,paypal,Houston,102,8,17.250515787506387,103.28960447467797,False,Spanish,action,1
245,53,male,basic,2021-02-05 13:58:32.142428486,2021-02-05 13:58:32.142428486,4,9,394,2,paypal,New York,109,5,10.19610695011789,61.27006440409587,True,French,comedy,1
246,20,male,basic,2021-02-05 17:28:31.782356471,2021-02-05 17:28:31.782356471,12,6,922,4,paypal,Houston,104,5,17.03845994854401,73.97447968434578,True,Spanish,action,0
247,58,male,basic,2021-02-05 20:58:31.422284457,2021-02-05 20:58:31.422284457,8,26,316,2,paypal,Houston,108,2,18.776828065225725,86.2905396310499,True,English,drama,0
248,29,male,standard,2021-02-06 00:28:31.062212442,2021-02-06 00:28:31.062212442,8,20,568,5,paypal,Houston,109,8,13.96088005043114,99.90253202835444,True,English,documentary,0
249,58,male,premium,2021-02-06 03:58:30.702140428,2021-02-06 03:58:30.702140428,10,19,151,2,credit_card,Miami,106,1,19.001576019133267,25.534719245880034,False,English,action,0
250,37,female,premium,2021-02-06 07:28:30.342068414,2021-02-06 07:28:30.342068414,10,29,635,4,debit_card,Houston,105,3,8.924005138618698,105.62507192629923,False,Spanish,comedy,1
251,42,male,standard,2021-02-06 10:58:29.981996399,2021-02-06 10:58:29.981996399,4,17,270,3,credit_card,Houston,108,3,8.428272651168161,57.125927472778855,False,French,documentary,1
252,46,female,standard,2021-02-06 14:28:29.621924385,2021-02-06 14:28:29.621924385,9,15,830,1,debit_card,Houston,106,4,7.705402864088338,40.139190863102016,False,Spanish,drama,1
253,47,male,premium,2021-02-06 17:58:29.261852370,2021-02-06 17:58:29.261852370,4,4,963,4,paypal,Los Angeles,100,9,18.800414103507915,115.68457435524826,False,French,drama,0
254,45,female,basic,2021-02-06 21:28:28.901780356,2021-02-06 21:28:28.901780356,1,19,670,5,paypal,Los Angeles,108,6,14.139911838593052,33.92113134131358,False,Spanish,comedy,1
255,36,male,standard,2021-02-07 00:58:28.541708342,2021-02-07 00:58:28.541708342,6,15,808,2,credit_card,New York,104,4,9.883605375246994,83.11505800428442,True,English,action,1
256,19,male,basic,2021-02-07 04:28:28.181636327,2021-02-07 04:28:28.181636327,8,3,982,3,credit_card,Miami,104,9,10.041406566364872,94.08139518914963,False,French,comedy,0
