customer_id,age,gender,income,marital_status,education_level,account_balance,credit_score,credit_limit,payment_history,payment_method,data_usage,voice_usage,sms_usage,roaming_usage,contract_type,plan_type,service_quality,customer_service_calls,churn
customer_0251,35,female,74474,single,high school,1764,705,14584,on time,debit card,30,371,89,58,prepaid,premium,good,8,0
customer_0252,70,male,74253,married,graduate,-144,324,32494,late,credit card,47,98,18,45,postpaid,basic,good,4,0
customer_0253,24,male,108544,married,high school,3426,457,6193,on time,cash,29,128,11,17,prepaid,premium,good,0,0
customer_0254,51,female,30723,married,graduate,749,528,5777,on time,debit card,20,51,71,42,postpaid,basic,poor,4,1
customer_0255,28,male,23209,single,graduate,-303,715,38937,on time,debit card,46,189,99,6,postpaid,basic,good,9,1
customer_0256,37,female,100232,married,college,1188,473,7926,on time,cash,11,123,32,45,postpaid,basic,fair,3,1
customer_0257,77,female,123538,married,college,1767,784,12938,on time,debit card,30,291,9,85,postpaid,premium,poor,1,0
customer_0258,60,female,57511,married,graduate,-469,357,18230,on time,credit card,17,322,5,18,prepaid,basic,poor,0,1
customer_0259,77,male,66242,single,high school,1494,521,20526,on time,cash,20,141,4,31,postpaid,premium,poor,6,0
customer_0260,67,female,50051,single,graduate,2022,378,34000,on time,debit card,24,152,18,0,prepaid,premium,poor,5,0
customer_0261,20,female,75602,single,college,3918,495,11741,on time,cash,48,258,37,55,prepaid,premium,fair,9,0
customer_0262,69,female,39561,single,high school,1051,477,8461,on time,debit card,43,183,27,5,prepaid,premium,fair,6,1
customer_0263,44,male,99840,single,college,3525,475,8085,late,cash,0,49,75,84,prepaid,premium,poor,1,1
customer_0264,76,male,147750,single,graduate,2648,566,10612,on time,credit card,0,305,83,53,prepaid,premium,fair,1,1
customer_0265,19,female,63782,single,high school,2492,382,38338,late,debit card,21,253,47,74,postpaid,premium,poor,9,0
customer_0266,25,female,28882,single,graduate,2656,575,49030,late,cash,17,229,29,46,prepaid,basic,good,2,1
customer_0267,28,male,120109,married,graduate,3370,440,44656,on time,debit card,25,13,36,35,prepaid,basic,good,3,1
customer_0268,59,female,46463,married,high school,2109,818,40011,on time,cash,45,67,11,78,postpaid,premium,fair,2,0
customer_0269,74,female,38666,single,college,4988,309,18546,on time,credit card,37,305,13,64,postpaid,basic,fair,3,1
customer_0270,36,female,131634,married,high school,839,622,43779,on time,cash,10,176,3,34,postpaid,premium,fair,2,0
customer_0271,73,male,46807,single,college,1737,336,17015,on time,cash,43,159,75,69,postpaid,premium,good,6,0
customer_0272,53,female,59194,married,graduate,2357,786,42395,late,cash,18,111,53,60,postpaid,premium,good,3,0
customer_0273,79,female,78459,married,graduate,4086,423,24902,on time,credit card,39,52,92,34,postpaid,basic,good,3,1
customer_0274,68,female,88254,married,high school,1642,649,15425,on time,debit card,30,375,30,67,postpaid,premium,good,8,0
customer_0275,29,male,42504,married,high school,-245,708,34431,late,debit card,9,386,33,30,postpaid,basic,fair,6,0
customer_0276,71,male,65077,married,graduate,-272,550,11615,late,debit card,37,150,37,41,prepaid,premium,fair,3,0
customer_0277,65,female,126763,married,high school,1903,495,25162,late,debit card,15,398,3,11,postpaid,premium,fair,6,1
customer_0278,44,male,62635,single,college,1800,842,44362,late,credit card,17,468,67,4,prepaid,premium,poor,7,0
customer_0279,32,female,35273,single,high school,1191,620,47030,on time,credit card,49,387,66,4,postpaid,basic,poor,0,0
customer_0280,78,male,119755,married,college,4672,632,31514,on time,debit card,47,467,64,2,prepaid,basic,good,1,0
customer_0281,65,female,85691,single,high school,2608,757,22235,on time,cash,17,348,42,61,postpaid,premium,fair,1,1
customer_0282,59,male,59256,single,high school,3861,376,48765,on time,cash,44,73,31,18,postpaid,basic,poor,2,1
customer_0283,33,female,125414,married,college,3531,364,39508,on time,debit card,1,153,84,74,prepaid,basic,poor,2,1
customer_0284,41,female,29646,married,college,1943,402,15703,on time,credit card,2,95,36,4,postpaid,basic,fair,7,0
customer_0285,74,female,138998,single,high school,4982,431,24777,on time,debit card,4,460,0,26,prepaid,basic,good,1,1
customer_0286,68,female,58275,single,college,23,697,48344,on time,credit card,48,11,92,49,prepaid,basic,good,4,1
customer_0287,27,female,74179,married,college,3575,476,33077,late,cash,47,393,42,95,prepaid,premium,good,1,1
customer_0288,78,male,95455,married,high school,2066,370,41305,on time,cash,11,186,68,28,postpaid,basic,fair,5,1
customer_0289,58,female,120880,married,graduate,999,673,24613,on time,debit card,30,462,44,1,postpaid,basic,good,2,1
customer_0290,59,female,70572,married,college,702,506,11991,on time,cash,28,140,71,5,postpaid,basic,poor,5,0
customer_0291,22,male,35190,single,college,4346,521,40692,on time,debit card,16,9,88,81,prepaid,basic,fair,1,0
customer_0292,61,male,39868,married,high school,4677,302,14150,late,debit card,1,151,37,88,prepaid,basic,fair,9,0
customer_0293,76,female,131001,single,college,4150,742,21185,on time,credit card,3,127,12,51,postpaid,basic,good,6,0
customer_0294,55,female,131753,married,high school,634,465,25129,on time,cash,40,484,73,22,postpaid,basic,fair,7,1
customer_0295,27,female,109634,single,high school,363,723,34597,late,credit card,31,7,15,61,postpaid,basic,poor,4,0
customer_0296,77,female,70075,single,college,65,499,49945,on time,cash,28,484,19,83,prepaid,basic,good,3,1
customer_0297,25,female,126555,married,graduate,-466,529,23747,late,debit card,19,479,26,53,prepaid,basic,poor,2,1
customer_0298,19,male,141743,single,college,3503,456,26512,on time,credit card,49,465,22,59,prepaid,basic,good,7,1
customer_0299,21,male,90317,married,college,4552,708,37137,on time,cash,36,323,24,94,prepaid,basic,fair,1,0
customer_0300,75,male,111757,single,college,2495,455,43259,on time,debit card,40,441,28,52,prepaid,premium,poor,5,0
customer_0301,63,male,101378,single,high school,1044,686,30391,on time,credit card,42,496,86,80,prepaid,basic,poor,7,0
customer_0302,62,male,74273,married,high school,262,505,48134,on time,debit card,12,354,20,66,postpaid,premium,good,2,0
customer_0303,71,male,76150,married,graduate,1851,437,46980,late,cash,4,141,16,95,prepaid,basic,good,8,0
customer_0304,67,male,38310,married,college,-153,501,48719,on time,credit card,44,97,51,19,postpaid,premium,poor,2,1
customer_0305,42,female,41149,single,college,1246,595,28280,on time,debit card,49,413,5,89,prepaid,basic,fair,3,0
customer_0306,46,female,104082,married,college,-234,336,24490,on time,credit card,29,282,19,13,postpaid,premium,fair,1,1
customer_0307,56,male,147510,married,graduate,3813,651,19334,on time,credit card,32,403,83,33,prepaid,premium,fair,3,1
customer_0308,48,female,78079,married,college,1575,457,34275,on time,credit card,43,356,29,25,postpaid,premium,fair,7,0
customer_0309,24,male,111900,married,high school,1698,609,23225,late,debit card,27,154,90,53,postpaid,premium,good,3,0
customer_0310,55,female,54434,single,graduate,3222,729,25550,on time,cash,45,66,28,16,prepaid,premium,poor,6,1
customer_0311,68,male,97726,married,graduate,-357,577,40122,on time,cash,31,280,59,60,prepaid,basic,fair,0,1
customer_0312,47,female,21368,single,graduate,1425,680,45153,on time,credit card,37,437,72,12,postpaid,premium,fair,2,0
customer_0313,66,female,70261,single,graduate,1065,572,34016,late,cash,15,343,67,23,postpaid,basic,fair,6,0
customer_0314,77,female,108655,single,high school,2368,669,28400,on time,cash,33,94,23,23,prepaid,basic,fair,4,1
customer_0315,64,female,61843,married,college,601,412,46621,on time,cash,38,124,14,88,postpaid,premium,poor,0,1
customer_0316,69,female,72751,single,college,4215,817,42980,on time,credit card,41,196,91,89,prepaid,premium,good,6,0
customer_0317,47,female,34821,married,graduate,2828,833,13757,on time,cash,24,446,86,67,postpaid,basic,poor,8,1
customer_0318,78,male,95269,single,college,316,373,19659,late,debit card,10,488,69,42,postpaid,premium,good,4,0
customer_0319,33,female,65135,married,graduate,1581,481,48203,on time,debit card,42,7,25,59,postpaid,basic,poor,2,0
customer_0320,22,male,50747,single,college,1644,650,9136,on time,credit card,2,372,70,44,postpaid,basic,fair,0,0
customer_0321,50,female,98918,single,graduate,1083,797,13309,on time,credit card,44,59,65,41,postpaid,basic,good,3,0
customer_0322,56,male,20493,single,graduate,4496,754,30751,on time,credit card,32,435,21,68,prepaid,basic,good,3,1
customer_0323,72,male,44588,single,graduate,1549,767,22336,late,cash,20,373,69,32,prepaid,basic,good,3,1
customer_0324,56,female,137933,single,college,4198,738,19471,on time,cash,17,416,56,44,prepaid,premium,poor,3,0
customer_0325,76,female,127540,single,graduate,330,739,44209,on time,cash,40,470,84,92,postpaid,premium,fair,0,0
customer_0326,79,female,57058,married,graduate,4714,624,47974,on time,cash,35,168,70,38,prepaid,basic,poor,7,0
customer_0327,19,male,65247,single,graduate,4848,443,15037,on time,credit card,9,371,9,18,postpaid,basic,fair,4,0
customer_0328,19,male,138617,single,college,2551,592,12664,on time,credit card,28,143,97,20,prepaid,premium,fair,1,0
customer_0329,18,female,125106,married,college,265,555,35489,on time,debit card,28,299,35,43,prepaid,basic,poor,6,0
customer_0330,63,male,121821,married,college,38,723,37497,on time,credit card,21,372,29,44,postpaid,premium,good,8,1
customer_0331,36,female,99347,single,college,2558,492,37764,on time,cash,49,449,80,59,postpaid,premium,poor,2,0
customer_0332,73,female,46565,married,college,3467,378,36494,on time,debit card,25,292,97,48,prepaid,premium,poor,4,0
customer_0333,78,female,50135,married,graduate,3673,756,7409,on time,credit card,22,320,76,66,postpaid,premium,poor,4,0
customer_0334,21,male,28750,single,college,576,417,45263,on time,credit card,3,479,55,9,postpaid,basic,good,3,1
customer_0335,78,male,57992,single,college,3039,387,29429,on time,cash,43,351,83,36,prepaid,basic,good,5,1
customer_0336,63,female,31139,married,graduate,2077,736,26842,on time,debit card,36,494,52,68,postpaid,basic,fair,4,0
customer_0337,19,female,99517,single,high school,3454,583,29453,on time,cash,48,15,15,37,postpaid,premium,poor,8,0
customer_0338,77,female,43554,married,high school,1599,441,19409,on time,cash,7,181,17,10,postpaid,premium,poor,3,0
customer_0339,40,male,52242,married,graduate,3635,710,7282,on time,cash,0,190,29,18,prepaid,basic,poor,2,1
customer_0340,42,male,62813,married,graduate,449,706,34440,on time,credit card,15,305,90,9,prepaid,basic,poor,3,0
customer_0341,18,male,72826,single,high school,3131,625,44846,on time,credit card,24,115,57,32,postpaid,premium,fair,5,0
customer_0342,33,male,33180,married,graduate,-264,736,43197,on time,cash,31,80,42,68,postpaid,premium,good,0,1
customer_0343,46,female,127071,married,college,-112,775,17842,on time,debit card,33,322,52,13,postpaid,basic,good,0,0
customer_0344,56,female,21639,married,graduate,3523,643,24988,on time,debit card,24,285,89,83,postpaid,premium,poor,7,1
customer_0345,43,male,29587,married,high school,-198,707,34083,on time,cash,28,168,18,63,postpaid,basic,poor,4,0
customer_0346,63,male,28310,married,graduate,2292,404,43770,on time,cash,18,239,12,47,postpaid,basic,good,7,0
customer_0347,23,male,49043,married,high school,3493,643,32776,late,credit card,44,67,58,53,prepaid,premium,good,1,0
customer_0348,24,female,57510,married,high school,2533,716,44932,on time,credit card,36,404,8,45,postpaid,premium,fair,0,1
customer_0349,70,male,89940,married,graduate,2811,563,36461,on time,debit card,17,188,13,19,postpaid,premium,poor,1,1
customer_0350,74,female,64778,single,college,-366,706,33837,on time,debit card,16,42,26,12,postpaid,premium,good,6,0
customer_0351,41,female,118621,single,graduate,-176,647,46330,on time,debit card,0,252,95,14,postpaid,premium,fair,3,0
customer_0352,73,male,37621,single,high school,4968,454,49221,on time,credit card,7,270,1,93,postpaid,basic,poor,0,1
customer_0353,71,male,88165,single,graduate,4041,538,15441,on time,cash,29,53,42,48,postpaid,basic,good,6,0
customer_0354,55,male,127994,married,college,4228,423,11459,on time,debit card,11,84,96,82,prepaid,premium,fair,4,1
customer_0355,60,male,58754,single,graduate,4466,337,42858,on time,cash,2,147,44,40,prepaid,premium,good,7,0
customer_0356,32,female,108359,single,high school,92,530,31628,on time,debit card,11,79,50,15,prepaid,premium,fair,9,0
customer_0357,27,female,116907,single,graduate,-325,716,13217,late,cash,26,380,0,32,prepaid,premium,good,1,0
customer_0358,29,female,147428,married,college,-74,750,31869,on time,cash,24,102,25,44,prepaid,basic,good,8,0
customer_0359,68,female,95683,single,high school,1969,692,39807,on time,debit card,2,138,33,36,prepaid,basic,good,9,0
customer_0360,37,male,50742,married,college,476,451,10160,on time,debit card,23,455,72,9,prepaid,premium,fair,4,1
customer_0361,19,male,37055,single,college,-247,356,28734,on time,credit card,11,333,24,11,postpaid,basic,fair,8,0
customer_0362,41,female,110012,married,graduate,3174,410,12770,on time,debit card,45,246,9,72,postpaid,premium,fair,1,0
customer_0363,67,male,93984,married,high school,2193,327,46869,on time,credit card,9,393,71,94,postpaid,premium,poor,2,1
customer_0364,73,female,99566,married,college,1096,706,29116,on time,cash,2,13,14,38,prepaid,premium,fair,6,1
customer_0365,54,male,99554,single,graduate,280,444,8842,on time,debit card,9,116,10,13,prepaid,basic,good,0,1
customer_0366,66,female,58273,single,graduate,-220,404,25182,on time,credit card,49,227,41,29,prepaid,premium,poor,4,1
customer_0367,64,male,103938,married,college,4452,722,42847,on time,credit card,24,371,54,28,prepaid,premium,good,4,1
customer_0368,28,male,54049,single,high school,518,352,49693,on time,debit card,3,179,84,69,prepaid,premium,fair,8,0
customer_0369,64,male,47489,single,graduate,2594,358,17496,on time,credit card,41,384,62,72,prepaid,basic,poor,9,1
customer_0370,41,male,145159,single,college,4826,800,19529,on time,debit card,40,222,26,63,prepaid,basic,good,3,1
customer_0371,57,female,121235,married,high school,4362,631,32196,on time,cash,33,369,1,10,prepaid,basic,fair,5,0
customer_0372,57,female,80866,single,graduate,1457,432,21752,on time,cash,19,481,94,82,prepaid,basic,poor,1,1
customer_0373,37,female,70369,married,college,4308,722,21161,on time,debit card,34,18,17,49,prepaid,premium,fair,9,0
customer_0374,73,male,30693,single,high school,2428,569,11696,on time,credit card,23,133,5,44,prepaid,premium,poor,3,0
customer_0375,74,female,88767,married,graduate,4361,428,37751,on time,credit card,20,375,6,25,postpaid,basic,poor,4,0
customer_0376,75,female,86277,married,college,4622,809,39051,on time,debit card,31,377,21,79,postpaid,basic,good,1,0
customer_0377,29,male,129382,married,graduate,2361,505,49711,on time,cash,15,243,26,6,prepaid,basic,good,9,0
customer_0378,22,male,22043,single,graduate,4067,319,8224,on time,cash,5,324,11,4,postpaid,basic,poor,0,1
customer_0379,18,male,101937,single,college,2568,422,39353,on time,debit card,31,396,92,76,prepaid,basic,poor,1,1
customer_0380,43,male,38904,married,college,-343,348,6710,late,debit card,3,195,19,26,postpaid,premium,good,8,0
customer_0381,54,male,75452,married,graduate,1820,468,8206,on time,cash,37,381,5,91,postpaid,premium,good,7,1
customer_0382,47,female,95787,married,high school,-171,750,28294,on time,credit card,35,401,25,36,postpaid,premium,good,0,1
customer_0383,41,female,142022,married,graduate,3690,489,30021,on time,debit card,0,250,58,34,prepaid,premium,poor,7,0
customer_0384,59,male,25247,married,college,50,500,43694,on time,debit card,14,175,66,71,prepaid,premium,fair,8,0
customer_0385,74,female,96422,married,high school,3745,654,30329,on time,credit card,24,212,11,7,postpaid,basic,poor,9,0
customer_0386,40,male,46504,married,graduate,1838,617,44153,late,debit card,20,320,30,97,prepaid,premium,poor,9,0
customer_0387,62,male,80930,married,graduate,4366,546,37970,on time,credit card,12,194,76,24,prepaid,basic,poor,8,0
customer_0388,54,male,119716,single,college,4474,388,44166,on time,debit card,5,198,36,28,postpaid,premium,fair,1,0
customer_0389,55,female,48585,single,graduate,713,592,36529,on time,cash,7,126,61,70,postpaid,premium,poor,1,0
customer_0390,45,male,122082,single,graduate,691,762,23540,on time,cash,8,381,42,77,prepaid,premium,fair,3,0
