,user_id,age,gender,country,subscription_type,playlist_count,playlist_followers_count,playlist_genre,artist_count,artist_followers_count,top_artist_genre,song_count,song_genre,album_count,album_genre,skip_rate,play_time,session_count,session_duration,churn
204,204,41,Female,Germany,Family,67,43909,EDM,473,36877,EDM,3550,Pop,736,Hip Hop,0.5939871832053991,6808,21,623,0
205,205,41,Female,US,Family,20,59255,Hip Hop,123,318171,Hip Hop,6247,EDM,942,EDM,0.4703578577670481,49207,80,929,1
206,206,50,Female,US,Student,37,80275,Classical,317,749248,Rock,1533,Classical,804,EDM,0.9708533032450428,8050,19,91,1
207,207,26,Male,Canada,Premium,83,21090,Pop,152,458328,Hip Hop,7595,Classical,262,Rock,0.45553450394796746,6107,44,459,1
208,208,30,Male,UK,Family,3,47170,Rock,315,265213,Pop,1836,EDM,468,Rock,0.7060275603247596,32120,23,54,0
209,209,22,Male,UK,Free,55,61441,EDM,217,625003,Hip Hop,2243,EDM,624,Hip Hop,0.10096542319714563,35363,33,13,0
210,210,58,Non-binary,UK,Student,75,7931,EDM,189,235664,Pop,4177,Hip Hop,378,Hip Hop,0.9848439529295199,47663,32,295,1
211,211,18,Male,US,Student,28,78065,Classical,53,397320,Classical,4479,Hip Hop,384,Classical,0.4542815254097059,27927,95,615,0
212,212,27,Male,France,Student,56,26057,Classical,144,19072,Hip Hop,4078,EDM,824,Classical,0.41584100751440456,13088,84,222,1
213,213,33,Female,France,Free,57,85616,Hip Hop,130,191429,Rock,5539,Hip Hop,659,EDM,0.07539187991895879,40027,42,570,1
214,214,23,Female,France,Student,51,1367,Hip Hop,47,20717,Classical,8257,Pop,527,Hip Hop,0.3373955679280983,17,90,502,1
215,215,59,Non-binary,UK,Free,28,46380,Hip Hop,365,929522,Hip Hop,7279,EDM,967,Rock,0.7977451057692874,15487,86,43,0
216,216,31,Female,France,Premium,56,38143,Hip Hop,492,924767,Pop,9735,Pop,245,EDM,0.6629524940632799,17284,80,324,0
217,217,37,Non-binary,UK,Premium,57,18574,Pop,331,486602,Classical,7642,Hip Hop,628,Classical,0.08906175407267669,45614,90,545,0
218,218,50,Female,Canada,Free,21,50003,Hip Hop,34,915363,Hip Hop,4703,Classical,300,EDM,0.7044004110037703,34002,15,975,0
219,219,62,Non-binary,Germany,Premium,70,28607,Pop,443,793738,Rock,6869,Classical,633,Hip Hop,0.8029063199852912,38403,72,315,1
220,220,37,Male,UK,Free,35,14785,Pop,78,509410,Classical,7471,EDM,204,Classical,0.449325337681317,40979,13,723,0
221,221,55,Male,Germany,Family,39,26813,Classical,42,899225,Pop,5469,Pop,421,Pop,0.10134111225209219,15576,36,526,0
222,222,57,Male,France,Family,44,30018,Pop,300,112771,Hip Hop,2362,Pop,736,Classical,0.7655079295010254,12361,58,532,1
223,223,38,Male,France,Premium,18,63148,Rock,275,822540,Rock,3411,Hip Hop,596,Pop,0.18117802082561552,48636,46,245,0
224,224,62,Non-binary,UK,Premium,53,68935,Rock,119,202990,Pop,1764,Pop,795,Classical,0.497753921564298,24552,21,887,1
225,225,46,Non-binary,France,Family,7,74883,Rock,95,804235,Classical,5741,Hip Hop,590,Rock,0.9251272604291988,26186,31,401,0
226,226,59,Female,Canada,Family,77,41476,EDM,173,910293,Pop,8519,Classical,823,Classical,0.23669610850890677,25508,46,564,0
227,227,62,Male,UK,Free,40,68867,EDM,458,900529,Classical,8361,EDM,501,EDM,0.8966990279723459,12891,44,786,0
228,228,60,Non-binary,US,Premium,94,32683,Classical,491,510146,Classical,4901,Pop,15,Classical,0.10667834473793114,2996,63,515,0
229,229,55,Female,UK,Student,76,63104,Rock,38,173211,EDM,6704,Rock,928,Pop,0.5413365657370959,8830,13,870,0
230,230,45,Male,Canada,Premium,56,9872,Pop,331,806562,Hip Hop,1255,Pop,383,Rock,0.18965868376945438,14573,82,357,0
231,231,38,Female,Canada,Student,17,49853,Rock,156,934487,Rock,3552,Pop,800,Hip Hop,0.1990234142580407,9207,13,813,0
232,232,18,Non-binary,UK,Premium,23,67556,Classical,243,943586,Pop,5362,Classical,87,Hip Hop,0.014092859623513698,15947,59,149,0
233,233,45,Male,US,Student,50,4400,Pop,120,216584,Hip Hop,5650,EDM,653,Classical,0.5718212140630581,807,36,1,0
234,234,52,Female,Australia,Family,28,35673,EDM,107,854449,Classical,340,EDM,40,Hip Hop,0.41728148224579886,12516,73,947,1
235,235,33,Male,Canada,Family,60,74727,Hip Hop,378,854224,Pop,6392,EDM,384,Rock,0.9270538047691763,19905,51,709,0
236,236,55,Male,Canada,Student,89,83661,Rock,389,669897,EDM,9009,Hip Hop,349,EDM,0.589242853252922,32471,19,547,0
237,237,56,Male,UK,Free,66,1043,Rock,307,509099,Rock,1865,Rock,983,Hip Hop,0.7157162995463515,21297,4,681,0
238,238,61,Female,Australia,Free,16,88532,EDM,8,22876,Rock,387,Pop,891,Rock,0.7380854095290817,36203,32,238,0
239,239,30,Female,Australia,Premium,32,73088,Pop,396,707718,Hip Hop,209,EDM,878,Rock,0.8637797879078181,18262,18,467,0
240,240,24,Female,Germany,Premium,56,71164,Hip Hop,395,823144,Classical,3736,Rock,507,Classical,0.22146697701677287,8372,96,666,0
241,241,27,Non-binary,Canada,Free,62,47807,Rock,273,197858,Rock,2388,EDM,693,Rock,0.3176297646164947,27513,19,940,0
242,242,53,Non-binary,Australia,Free,85,23685,Rock,215,855278,Pop,1706,EDM,747,Hip Hop,0.22673703025043435,19840,31,264,0
243,243,19,Male,Germany,Free,2,58260,Rock,463,849002,EDM,8780,Rock,85,Rock,0.07627256656864967,47670,32,429,0
244,244,32,Female,US,Premium,37,79686,EDM,447,362180,Hip Hop,7359,Rock,153,Classical,0.7564403542199511,7724,41,900,1
245,245,46,Female,Australia,Student,29,14122,Hip Hop,135,56102,Pop,2864,Pop,699,Hip Hop,0.6167562325169585,28770,72,397,0
246,246,45,Female,UK,Student,26,70564,Pop,376,291361,EDM,2126,Rock,533,Classical,0.19533346471280855,14845,30,847,1
247,247,42,Male,Australia,Family,60,21024,EDM,175,332073,Hip Hop,6776,Pop,919,Hip Hop,0.151180723246648,27402,6,551,0
248,248,18,Female,Australia,Student,15,67206,Hip Hop,200,273208,EDM,5226,Pop,548,Rock,0.28931198941771263,31659,77,40,0
249,249,33,Female,Germany,Student,26,87329,Pop,323,232985,Classical,975,Hip Hop,518,EDM,0.7549536152745006,36738,93,16,0
250,250,50,Non-binary,Australia,Student,82,37636,Hip Hop,264,869620,Classical,9741,Rock,728,EDM,0.5918557196773392,1920,65,632,0
251,251,33,Non-binary,Australia,Family,41,28461,Rock,18,69173,Hip Hop,2755,EDM,957,Hip Hop,0.7604398845111365,13245,90,999,0
252,252,38,Non-binary,France,Free,74,85486,EDM,247,907689,Rock,1507,Classical,770,Classical,0.2141340293753068,35411,5,555,0
253,253,64,Non-binary,US,Student,36,26104,Rock,16,598589,Rock,6394,Hip Hop,930,Hip Hop,0.12352664319178563,10971,74,37,0
254,254,18,Female,US,Student,68,11614,EDM,143,30250,Pop,9678,Hip Hop,971,Hip Hop,0.322444207535202,15751,43,503,1
255,255,49,Non-binary,US,Student,19,40630,Hip Hop,191,267935,Hip Hop,5590,EDM,759,Rock,0.8562284291837549,49791,57,559,0
256,256,62,Male,Germany,Family,66,1894,Pop,136,262487,EDM,1266,Rock,360,EDM,0.6987144110066285,26332,98,590,0
257,257,60,Male,UK,Free,21,74057,Pop,107,297830,Hip Hop,5401,Hip Hop,819,Rock,0.5061612765966487,28388,33,814,0
258,258,64,Male,Germany,Student,39,6203,Rock,21,782600,EDM,841,Rock,270,Pop,0.22270447161226714,42237,77,221,0
259,259,22,Male,Australia,Free,18,98552,Hip Hop,8,374223,Hip Hop,787,Pop,617,Rock,0.8417191739541173,22008,74,452,0
260,260,42,Female,Canada,Premium,6,86104,Pop,103,429423,Classical,9762,Hip Hop,330,Classical,0.132503539668,21461,45,117,0
261,261,34,Female,Germany,Family,25,22359,Pop,87,239823,Classical,5352,Pop,904,Classical,0.6154474695898258,26599,40,42,0
262,262,32,Male,France,Family,23,83825,EDM,432,41922,Classical,7601,Pop,302,EDM,0.03070350188943527,10364,86,978,0
263,263,30,Non-binary,US,Family,12,31323,Classical,385,618859,EDM,6966,Rock,788,Classical,0.9923641829273943,28387,32,804,0
264,264,25,Female,UK,Student,35,77521,Rock,104,676832,Rock,8850,Pop,871,Pop,0.8180681129108454,46240,31,448,0
265,265,36,Female,US,Premium,83,88766,Rock,444,530408,Classical,1110,EDM,192,Rock,0.4017522550893996,46908,6,744,0
266,266,26,Male,Australia,Premium,21,97863,Rock,462,588606,EDM,5281,Rock,785,Hip Hop,0.5412399513902587,47933,57,596,0
267,267,18,Female,Australia,Free,37,72007,Rock,216,238161,Pop,8262,EDM,337,Hip Hop,0.2731363171959609,41065,41,139,0
268,268,41,Non-binary,Canada,Family,25,65475,Rock,134,817685,Rock,4670,EDM,673,Classical,0.053867847828535265,49206,7,284,1
269,269,20,Female,Canada,Free,7,96080,Rock,47,586457,Rock,2806,Pop,511,EDM,0.4038093192255685,25533,44,509,0
270,270,64,Male,France,Student,46,81952,EDM,440,506772,Hip Hop,9216,Hip Hop,931,Pop,0.16494695804010995,25270,80,635,1
271,271,20,Male,UK,Family,41,95761,Hip Hop,67,409760,Pop,6802,Hip Hop,792,Hip Hop,0.829851656755001,21742,94,436,0
272,272,61,Non-binary,UK,Family,40,78445,EDM,209,380540,EDM,4378,EDM,638,Classical,0.40992698583932663,24782,76,755,0
273,273,37,Male,US,Free,92,49412,Rock,31,197316,Rock,6457,Rock,685,Hip Hop,0.0857442001564589,14238,48,717,1
274,274,55,Female,Canada,Premium,79,3476,EDM,132,750327,Classical,5025,EDM,942,Classical,0.017974709244325426,32830,54,0,0
275,275,47,Female,US,Student,9,41944,Rock,134,649115,Hip Hop,1241,Classical,170,Pop,0.45885893799346256,11767,81,70,0
276,276,39,Non-binary,US,Student,67,21211,Pop,170,907234,Classical,6969,Rock,447,Rock,0.8836596994011122,4865,5,649,0
277,277,37,Non-binary,Australia,Premium,16,72139,Rock,468,952186,Hip Hop,453,Classical,628,Classical,0.27081349951194456,36797,47,245,0
278,278,20,Female,Germany,Free,33,66402,EDM,310,807214,Classical,7319,Pop,83,Classical,0.7577048780524105,4219,12,353,0
279,279,57,Male,Australia,Free,47,88867,EDM,29,711627,Pop,6836,Classical,218,Hip Hop,0.5003148844930162,19511,2,519,0
280,280,42,Non-binary,Australia,Free,16,37631,Pop,296,704904,Hip Hop,6690,EDM,479,Rock,0.4865822941517468,37966,21,910,1
281,281,35,Male,France,Student,92,83935,EDM,334,859498,EDM,8785,Rock,65,Classical,0.7471124065456937,40989,60,266,0
282,282,30,Female,US,Family,12,50416,Pop,403,940880,Pop,8129,Rock,855,Classical,0.12807318975167992,3966,77,70,0
283,283,58,Male,US,Family,67,10961,Pop,315,292762,Hip Hop,5067,EDM,974,Pop,0.5431733155562649,45057,9,837,0
284,284,61,Male,UK,Premium,43,686,Classical,222,574876,Pop,2815,Hip Hop,931,EDM,0.8779958520971917,4640,47,913,0
285,285,38,Female,Canada,Family,35,91797,Pop,402,856867,EDM,5862,Pop,615,Pop,0.26487348179878367,44704,23,598,0
286,286,45,Female,Canada,Free,18,71548,Classical,197,132578,EDM,330,Pop,21,Hip Hop,0.7590515525503778,17155,29,997,0
287,287,63,Male,UK,Student,49,66588,EDM,13,846990,Hip Hop,1291,Pop,781,EDM,0.3643230932120425,13273,30,712,1
288,288,47,Non-binary,Canada,Free,61,66230,Pop,463,819852,Hip Hop,849,EDM,384,Rock,0.9754917276775387,11094,86,195,0
289,289,46,Non-binary,UK,Premium,52,15638,Classical,127,238832,Pop,6688,Pop,696,EDM,0.714834650314165,4000,31,167,0
290,290,30,Female,US,Family,92,43831,Pop,369,704822,Rock,1026,Hip Hop,524,Classical,0.43658009479944326,19316,50,237,1
291,291,58,Male,France,Premium,79,98943,Hip Hop,265,879880,Pop,8243,EDM,160,Hip Hop,0.7345266132645502,4630,39,137,0
292,292,28,Female,Australia,Premium,95,70958,Pop,77,708566,Hip Hop,1873,EDM,204,Classical,0.3566966132658338,2802,92,804,0
293,293,21,Male,Australia,Family,85,31143,Pop,251,19439,EDM,8456,EDM,950,Rock,0.7578042867876088,172,44,35,0
294,294,61,Male,US,Student,2,7467,Classical,495,450371,Classical,236,Hip Hop,915,Classical,0.6022647395777665,31143,92,870,0
295,295,41,Female,Germany,Premium,7,14032,Rock,192,593061,Rock,5774,Rock,354,Pop,0.08729490655352035,11645,16,157,0
296,296,39,Non-binary,Canada,Student,75,29352,Classical,266,489504,Pop,3760,EDM,552,Pop,0.06042340647829747,28395,90,420,0
297,297,54,Male,Germany,Premium,50,55509,Rock,129,969287,Classical,1876,Classical,131,Rock,0.35920029640614626,14769,34,381,1
298,298,55,Non-binary,UK,Free,19,83991,Hip Hop,80,105913,Pop,9632,Classical,629,Classical,0.5619275528186951,25298,53,163,0
299,299,22,Non-binary,France,Student,62,59739,Hip Hop,15,142790,Rock,355,Rock,603,EDM,0.3678770060755815,37386,0,768,0
300,300,19,Male,France,Student,84,50684,EDM,23,747738,Rock,3829,Hip Hop,634,EDM,0.8138275192414138,33093,12,643,1
301,301,50,Female,Germany,Family,23,67318,Rock,335,956100,EDM,9187,Classical,884,Hip Hop,0.28221361598556316,348,64,628,0
302,302,47,Female,UK,Free,90,23348,Classical,116,127087,Hip Hop,9833,Pop,608,Classical,0.18507597150387378,2568,16,33,1
303,303,64,Non-binary,Australia,Family,14,83315,Classical,94,221751,Rock,172,Classical,698,Hip Hop,0.6582900177811595,4815,44,727,0
304,304,33,Male,France,Student,1,56766,Pop,145,436290,Pop,6804,Rock,337,Rock,0.19533031461206696,3418,96,423,0
305,305,58,Non-binary,Australia,Student,65,11651,EDM,249,912801,Rock,8989,Classical,702,Rock,0.06098024534460067,38426,99,597,0
306,306,26,Female,Germany,Free,55,7024,Rock,490,98158,Classical,1377,EDM,789,Pop,0.2669284555351089,15371,5,159,0
307,307,47,Male,US,Family,55,68042,EDM,470,192877,Classical,3983,Rock,136,Pop,0.36766664807503335,31419,45,234,1
308,308,42,Non-binary,Australia,Free,42,76496,Rock,410,387221,Classical,4558,EDM,834,EDM,0.07266390628832464,12895,32,97,0
309,309,26,Female,Germany,Student,72,38585,EDM,147,979754,Pop,83,Classical,226,Rock,0.46711924130631277,30928,95,300,1
310,310,40,Male,Australia,Student,26,44232,EDM,132,80887,Hip Hop,738,Pop,596,EDM,0.8216959282272174,14375,69,678,1
311,311,42,Female,France,Family,17,88709,Classical,372,302159,Hip Hop,6022,Pop,481,Rock,0.5449593666707712,1523,56,377,1
312,312,41,Female,UK,Free,15,38757,Pop,36,568471,Hip Hop,3768,Rock,660,Hip Hop,0.8230164546286574,9745,39,232,0
313,313,51,Non-binary,US,Student,24,37203,Rock,15,889569,Pop,721,EDM,935,Pop,0.5401637738683036,29272,21,141,0
314,314,64,Non-binary,US,Family,90,33753,Hip Hop,145,551121,Hip Hop,6989,Classical,136,EDM,0.34080792755151346,31840,20,553,0
315,315,47,Non-binary,France,Free,65,88163,Rock,205,791064,Classical,1979,EDM,581,Hip Hop,0.3551532771910175,33704,41,634,0
316,316,37,Non-binary,Germany,Free,8,82237,Rock,367,207461,Hip Hop,3479,EDM,4,Classical,0.7442200637740009,48794,73,191,0
317,317,61,Male,UK,Free,99,44789,Classical,22,449312,Hip Hop,9951,Hip Hop,451,Hip Hop,0.16834445277988652,18193,2,38,1
318,318,21,Female,Canada,Family,88,54207,Classical,233,327873,Classical,3781,Pop,350,Pop,0.5684165363493984,4938,34,166,0
319,319,47,Female,US,Student,56,49478,Pop,407,153584,Pop,668,EDM,733,Pop,0.9186021861238594,22710,4,336,0
320,320,46,Female,Canada,Family,17,57340,Pop,353,859256,Hip Hop,6422,Hip Hop,685,Classical,0.3953883809839913,6101,45,712,0
321,321,55,Female,France,Student,49,36778,Rock,45,485885,Classical,9041,Hip Hop,764,Hip Hop,0.7698425939697675,23097,43,588,0
322,322,35,Non-binary,Canada,Premium,79,3736,Hip Hop,149,466007,Classical,5601,Rock,701,Pop,0.8319999947969197,46482,60,528,0
323,323,39,Non-binary,US,Student,47,96756,Hip Hop,192,626244,EDM,8283,Classical,869,Hip Hop,0.05524517177449573,4470,50,945,0
324,324,63,Non-binary,Germany,Free,20,23079,EDM,250,189870,Classical,3601,EDM,779,Rock,0.23311575462921597,41441,0,660,0
325,325,47,Female,France,Student,68,58616,Classical,481,450710,Pop,7742,Hip Hop,221,Rock,0.7484094348719609,16578,13,166,0
326,326,47,Non-binary,Germany,Student,40,76253,EDM,383,432061,Hip Hop,7330,Hip Hop,876,Rock,0.3941351013079505,34010,15,551,0
327,327,36,Non-binary,Canada,Premium,38,59252,Pop,472,671795,Rock,5401,Pop,646,EDM,0.42850696887356876,37011,46,326,0
328,328,50,Female,Germany,Premium,17,58850,Hip Hop,443,640349,Pop,8127,Classical,732,Hip Hop,0.2379686226508071,39561,30,133,1
329,329,44,Non-binary,Canada,Student,35,98312,Rock,487,38004,Rock,6414,Rock,359,Pop,0.693619709298296,46164,48,413,1
330,330,53,Male,UK,Premium,99,42088,EDM,25,910253,Hip Hop,9505,Classical,260,Rock,0.6614075881557923,19228,83,138,0
331,331,51,Female,France,Free,98,9824,Classical,415,896688,Rock,7549,Classical,185,Pop,0.027117146895369815,31090,70,275,0
332,332,57,Non-binary,US,Premium,5,20571,Hip Hop,452,320803,EDM,8442,Classical,792,Rock,0.2231059656701746,18787,8,852,1
333,333,23,Female,Canada,Free,98,8062,Pop,350,772625,EDM,2554,Classical,635,Pop,0.8009509050720162,26799,84,495,0
334,334,21,Female,US,Free,92,89025,Hip Hop,436,888865,Rock,9886,EDM,102,Rock,0.07147830441435565,31740,29,330,0
335,335,30,Non-binary,France,Free,88,5669,Rock,188,791092,Hip Hop,4691,Pop,60,Rock,0.2569561954146179,868,56,272,1
336,336,54,Non-binary,France,Family,84,59400,Classical,28,888235,EDM,6428,Classical,631,Pop,0.00164255057956475,45967,58,772,0
337,337,64,Male,US,Family,11,14806,Pop,199,674544,Rock,2066,Rock,364,Hip Hop,0.6052897718771783,38041,65,147,1
338,338,47,Non-binary,Australia,Free,65,18917,Classical,330,395011,Rock,7007,Hip Hop,339,EDM,0.8023620528524491,25894,73,937,0
339,339,19,Female,US,Student,74,3809,Hip Hop,435,778374,Classical,1930,Rock,860,EDM,0.5939198359114337,14894,85,424,0
340,340,34,Non-binary,Canada,Free,53,94998,Hip Hop,192,866356,EDM,2318,Hip Hop,138,Classical,0.5151448987357942,24488,2,275,0
341,341,49,Female,France,Free,57,37070,Pop,182,408062,Rock,8035,Classical,327,Rock,0.18640894866486124,36038,44,632,1
342,342,22,Male,Germany,Free,32,43004,Classical,472,112528,Classical,2141,Classical,827,EDM,0.08114904575115767,4952,48,769,0
343,343,59,Male,US,Premium,81,37074,Classical,247,150835,Classical,44,Classical,954,Classical,0.4876927531708901,29170,18,786,0
344,344,26,Female,Canada,Premium,2,51779,Pop,285,132046,Hip Hop,4911,Pop,36,Pop,0.310076903319743,29435,41,655,0
345,345,62,Non-binary,Germany,Student,50,26971,Classical,243,304022,Hip Hop,508,Hip Hop,13,Rock,0.861953440710725,7230,65,720,1
346,346,33,Female,Australia,Student,46,38489,Rock,16,487248,Classical,7749,Classical,302,Classical,0.7457095511730091,44794,92,410,0
347,347,28,Male,France,Premium,62,68385,Rock,252,462027,Classical,1029,Classical,855,Rock,0.6995465917847598,5525,70,238,0
348,348,18,Male,Germany,Free,13,36078,EDM,484,695638,EDM,3988,EDM,102,Rock,0.20493165376900846,33343,95,836,0
349,349,64,Male,UK,Student,30,87718,Hip Hop,132,362923,Hip Hop,438,EDM,744,EDM,0.8647313406145833,32624,18,971,0
350,350,55,Female,France,Premium,51,81625,Rock,408,497638,Pop,830,Classical,139,Classical,0.31255321685176574,31619,6,140,1
351,351,39,Female,Canada,Premium,32,50305,Hip Hop,88,835029,Hip Hop,3040,Classical,301,Hip Hop,0.4479315024997996,46141,14,399,0
352,352,60,Non-binary,Germany,Family,34,67413,EDM,384,878004,EDM,8752,Hip Hop,180,Classical,0.5219285108758295,5988,32,577,0
353,353,57,Male,US,Family,96,93211,Hip Hop,315,686323,EDM,6541,Classical,983,Classical,0.049721437977995,37511,7,425,1
354,354,20,Female,US,Family,24,88940,Classical,396,814116,Hip Hop,657,Hip Hop,685,Pop,0.7351238511237147,14410,64,435,1
355,355,56,Male,Australia,Family,92,67852,Classical,448,580058,Rock,7904,EDM,656,Pop,0.38317021947517993,41936,9,254,0
356,356,36,Male,UK,Student,54,9053,Hip Hop,417,704061,Rock,1801,Rock,750,Rock,0.4281962047564054,19717,19,546,1
357,357,41,Female,US,Family,91,64931,Classical,475,350129,Classical,6713,Pop,652,Pop,0.4615791820997883,24482,13,306,1
358,358,62,Non-binary,France,Free,72,32889,Rock,489,60303,Hip Hop,1534,Hip Hop,965,Hip Hop,0.1413907656245218,7594,47,548,0
359,359,64,Female,US,Premium,83,13293,Pop,87,517912,Rock,8749,Pop,594,EDM,0.6352617049154089,6993,95,357,0
360,360,42,Non-binary,Australia,Family,88,73132,Classical,289,339441,Rock,9263,Rock,422,Pop,0.9922507027095608,1075,35,461,0
361,361,57,Female,Australia,Student,62,62076,Pop,89,206588,Pop,3673,Rock,243,Classical,0.6536259771544316,36575,24,159,0
362,362,58,Female,Canada,Family,66,27314,Hip Hop,52,311292,Rock,3055,EDM,77,Classical,0.9540990979720269,36686,2,81,0
363,363,18,Male,Australia,Student,36,52677,Rock,21,266902,Pop,5882,Hip Hop,339,EDM,0.10361455498706151,333,73,207,0
364,364,46,Male,UK,Free,93,80056,Pop,286,571452,EDM,6730,Pop,252,Pop,0.8318154959347598,8691,69,302,0
365,365,49,Non-binary,Canada,Free,24,3618,Rock,84,165971,Hip Hop,2388,EDM,674,Pop,0.9548237896024327,17981,58,583,0
366,366,46,Non-binary,France,Student,73,80687,Rock,238,649910,Pop,6504,Pop,639,Hip Hop,0.535493936256742,19471,12,418,0
367,367,42,Non-binary,Germany,Free,25,80278,Pop,260,501636,Rock,9555,Rock,542,Rock,0.251180560622429,48483,16,809,0
368,368,42,Non-binary,Germany,Student,30,50875,EDM,383,57791,Pop,8922,Pop,99,EDM,0.12204114895220552,49683,40,941,1
369,369,39,Female,Australia,Premium,18,32753,Classical,495,441683,Rock,8670,Rock,136,Rock,0.6465205167745328,1842,94,35,1
370,370,38,Non-binary,Germany,Student,10,93323,Hip Hop,65,976181,Hip Hop,9493,Rock,885,Classical,0.2451228095683191,43393,37,30,0
371,371,58,Non-binary,Germany,Student,96,47036,Pop,92,972187,Hip Hop,5779,EDM,307,Classical,0.8664753817893945,46825,69,189,0
372,372,31,Non-binary,Germany,Family,32,88772,Classical,223,725986,Hip Hop,5650,Classical,645,Rock,0.5325435568523518,21567,98,514,1
373,373,63,Male,Canada,Free,27,75449,Pop,260,230119,Pop,8622,Classical,141,Hip Hop,0.9878560290639304,13121,65,651,0
374,374,64,Female,Australia,Free,78,13057,Classical,334,276611,EDM,6968,Hip Hop,683,Rock,0.7646056005957451,22033,27,295,0
375,375,49,Male,France,Premium,49,75621,Hip Hop,8,577892,Rock,2968,Pop,692,Classical,0.6166002834077735,16983,84,796,0
376,376,29,Non-binary,UK,Premium,67,30152,Pop,451,103248,EDM,8651,Pop,343,Hip Hop,0.9279577868580045,14384,2,731,0
377,377,28,Non-binary,France,Premium,63,75723,EDM,88,379898,Hip Hop,6846,Hip Hop,701,Hip Hop,0.9181114867428186,32109,14,489,0
