user_id,age,gender,country,language,subscription_type,subscription_start_date,monthly_price,watch_time,watch_history,search_history,likes,dislikes,comments,views,ad_impressions,ad_clicks,payment_method,last_payment_date,churn
170,25,other,Australia,German,Student,2015-04-12 01:58:23.500700140,19.99,249,sports,movies,405,74,38,8981,281,49,paypal,2020-02-09 08:25:32.466493298,1
171,44,female,Australia,Spanish,Student,2015-04-12 16:19:41.036207242,19.99,258,sports,movies,231,46,15,6410,20,50,debit card,2020-02-09 14:00:50.410082016,0
172,59,male,Canada,French,Student,2015-04-13 06:40:58.571714343,14.99,389,music,music,21,8,10,9144,403,19,credit card,2020-02-09 19:36:08.353670734,1
173,40,female,Canada,German,Individual,2015-04-13 21:02:16.107221445,14.99,321,sports,comedy,388,17,27,7554,472,5,debit card,2020-02-10 01:11:26.297259451,0
174,40,male,Canada,German,Family,2015-04-14 11:23:33.642728546,24.99,124,news,sports,345,23,50,4243,61,22,paypal,2020-02-10 06:46:44.240848169,1
175,51,male,Australia,English,Family,2015-04-15 01:44:51.178235647,19.99,122,movies,sports,322,57,30,6790,373,3,google pay,2020-02-10 12:22:02.184436887,1
176,54,male,Canada,French,Student,2015-04-15 16:06:08.713742748,14.99,597,music,sports,314,81,37,8517,22,38,debit card,2020-02-10 17:57:20.128025605,0
177,41,male,Australia,Mandarin,Student,2015-04-16 06:27:26.249249850,19.99,276,tv shows,sports,79,48,7,2359,49,43,paypal,2020-02-10 23:32:38.071614322,1
178,48,female,Canada,German,Family,2015-04-16 20:48:43.784756952,19.99,503,news,music,148,87,19,4434,111,18,paypal,2020-02-11 05:07:56.015203040,1
179,45,male,USA,English,Individual,2015-04-17 11:10:01.320264054,24.99,400,music,sports,148,100,35,2064,68,27,google pay,2020-02-11 10:43:13.958791758,1
180,57,other,USA,Spanish,Family,2015-04-18 01:31:18.855771154,11.99,547,news,tv shows,229,46,41,4011,301,8,credit card,2020-02-11 16:18:31.902380476,0
181,51,male,Australia,German,Family,2015-04-18 15:52:36.391278256,11.99,249,news,sports,276,50,28,2642,30,7,credit card,2020-02-11 21:53:49.845969193,1
182,29,other,Canada,German,Student,2015-04-19 06:13:53.926785358,14.99,319,music,news,279,80,4,6348,408,24,debit card,2020-02-12 03:29:07.789557911,1
183,55,female,Australia,Spanish,Individual,2015-04-19 20:35:11.462292458,19.99,593,movies,news,320,41,6,5091,315,29,debit card,2020-02-12 09:04:25.733146629,0
184,52,male,USA,French,Student,2015-04-20 10:56:28.997799560,19.99,499,sports,movies,379,33,11,1581,264,48,google pay,2020-02-12 14:39:43.676735347,0
185,57,other,Canada,Spanish,Family,2015-04-21 01:17:46.533306662,11.99,149,tv shows,news,487,13,15,710,457,21,debit card,2020-02-12 20:15:01.620324064,0
186,36,other,USA,English,Individual,2015-04-21 15:39:04.068813764,14.99,277,sports,news,195,30,31,2072,473,34,google pay,2020-02-13 01:50:19.563912782,1
187,37,male,Australia,English,Individual,2015-04-22 06:00:21.604320864,19.99,510,news,sports,427,29,7,3434,151,7,credit card,2020-02-13 07:25:37.507501500,1
188,29,female,UK,Spanish,Individual,2015-04-22 20:21:39.139827966,11.99,228,comedy,movies,474,5,21,8976,333,28,paypal,2020-02-13 13:00:55.451090218,1
189,47,male,UK,English,Family,2015-04-23 10:42:56.675335068,19.99,210,tv shows,comedy,345,85,1,5619,345,27,paypal,2020-02-13 18:36:13.394678935,0
190,22,female,UK,Spanish,Student,2015-04-24 01:04:14.210842168,14.99,174,tv shows,tv shows,409,93,23,9519,163,11,paypal,2020-02-14 00:11:31.338267653,0
191,46,male,UK,German,Individual,2015-04-24 15:25:31.746349270,24.99,510,music,sports,43,95,14,7974,56,40,google pay,2020-02-14 05:46:49.281856371,1
192,27,other,Canada,French,Student,2015-04-25 05:46:49.281856372,11.99,115,movies,sports,328,9,15,7605,171,20,google pay,2020-02-14 11:22:07.225445089,1
193,18,other,UK,German,Individual,2015-04-25 20:08:06.817363472,11.99,407,sports,movies,196,95,44,2108,363,20,debit card,2020-02-14 16:57:25.169033806,0
194,49,female,UK,English,Student,2015-04-26 10:29:24.352870574,11.99,15,music,movies,287,34,26,1068,34,11,paypal,2020-02-14 22:32:43.112622524,1
195,29,other,USA,Mandarin,Individual,2015-04-27 00:50:41.888377676,19.99,384,sports,movies,236,65,33,2300,284,43,debit card,2020-02-15 04:08:01.056211242,0
196,25,male,UK,English,Individual,2015-04-27 15:11:59.423884778,19.99,152,comedy,news,14,9,29,5354,274,43,google pay,2020-02-15 09:43:18.999799959,0
197,58,male,USA,Spanish,Family,2015-04-28 05:33:16.959391878,19.99,189,tv shows,sports,195,92,18,5235,307,1,credit card,2020-02-15 15:18:36.943388677,1
198,44,other,Australia,German,Family,2015-04-28 19:54:34.494898980,14.99,156,tv shows,tv shows,244,45,41,4292,408,40,paypal,2020-02-15 20:53:54.886977395,0
199,56,female,UK,French,Family,2015-04-29 10:15:52.030406082,19.99,588,news,comedy,201,52,46,8231,37,46,credit card,2020-02-16 02:29:12.830566113,0
200,29,other,UK,Spanish,Student,2015-04-30 00:37:09.565913182,24.99,390,tv shows,news,230,48,8,5232,284,33,credit card,2020-02-16 08:04:30.774154830,0
201,36,male,USA,Mandarin,Student,2015-04-30 14:58:27.101420284,19.99,299,music,news,310,83,50,5972,21,1,credit card,2020-02-16 13:39:48.717743548,1
202,19,female,Australia,French,Family,2015-05-01 05:19:44.636927386,19.99,130,tv shows,news,271,11,8,4807,358,15,google pay,2020-02-16 19:15:06.661332266,0
203,37,other,Canada,German,Student,2015-05-01 19:41:02.172434488,14.99,226,music,news,210,2,35,6054,101,4,paypal,2020-02-17 00:50:24.604920984,0
204,23,female,USA,German,Family,2015-05-02 10:02:19.707941588,11.99,214,movies,tv shows,195,33,20,8921,401,50,google pay,2020-02-17 06:25:42.548509701,0
205,27,male,Australia,Spanish,Family,2015-05-03 00:23:37.243448690,19.99,400,comedy,comedy,492,29,21,1413,347,41,credit card,2020-02-17 12:01:00.492098419,0
206,57,male,UK,English,Student,2015-05-03 14:44:54.778955792,24.99,115,music,news,373,94,6,7165,334,20,paypal,2020-02-17 17:36:18.435687137,1
207,31,male,UK,English,Individual,2015-05-04 05:06:12.314462892,24.99,84,sports,news,203,55,4,9163,416,32,paypal,2020-02-17 23:11:36.379275855,1
208,20,female,USA,French,Family,2015-05-04 19:27:29.849969994,14.99,28,news,sports,153,56,20,7680,102,41,google pay,2020-02-18 04:46:54.322864572,0
209,33,male,Australia,Mandarin,Family,2015-05-05 09:48:47.385477096,19.99,398,music,music,362,6,8,7460,90,23,debit card,2020-02-18 10:22:12.266453290,1
210,48,other,Canada,French,Student,2015-05-06 00:10:04.920984198,24.99,377,movies,movies,436,12,47,6688,338,46,paypal,2020-02-18 15:57:30.210042008,0
211,39,female,Canada,Spanish,Individual,2015-05-06 14:31:22.456491298,19.99,140,movies,movies,51,18,37,1524,274,27,google pay,2020-02-18 21:32:48.153630726,1
212,28,female,USA,English,Individual,2015-05-07 04:52:39.991998400,19.99,497,comedy,news,478,11,7,7701,180,12,debit card,2020-02-19 03:08:06.097219443,1
213,48,female,Canada,English,Student,2015-05-07 19:13:57.527505502,19.99,518,movies,sports,486,11,37,9090,242,26,google pay,2020-02-19 08:43:24.040808161,0
214,41,female,USA,German,Student,2015-05-08 09:35:15.063012602,14.99,323,movies,tv shows,327,55,26,4926,421,44,credit card,2020-02-19 14:18:41.984396879,1
215,45,female,USA,Spanish,Student,2015-05-08 23:56:32.598519704,19.99,379,sports,sports,480,49,30,5554,47,23,google pay,2020-02-19 19:53:59.927985597,1
216,60,male,Australia,Mandarin,Student,2015-05-09 14:17:50.134026806,19.99,116,tv shows,tv shows,47,41,35,5624,25,23,paypal,2020-02-20 01:29:17.871574314,1
217,34,female,Canada,English,Individual,2015-05-10 04:39:07.669533908,11.99,6,tv shows,comedy,415,20,37,9791,286,39,google pay,2020-02-20 07:04:35.815163032,0
218,23,male,Australia,English,Family,2015-05-10 19:00:25.205041008,19.99,593,sports,news,438,0,29,432,431,15,google pay,2020-02-20 12:39:53.758751750,0
219,18,other,UK,German,Individual,2015-05-11 09:21:42.740548110,14.99,13,sports,comedy,118,99,9,8001,109,6,credit card,2020-02-20 18:15:11.702340468,0
220,56,male,UK,German,Student,2015-05-11 23:43:00.276055212,14.99,203,comedy,sports,54,1,2,3854,309,6,credit card,2020-02-20 23:50:29.645929185,1
221,24,other,Canada,English,Student,2015-05-12 14:04:17.811562312,14.99,287,music,news,18,33,2,4595,476,36,debit card,2020-02-21 05:25:47.589517903,1
222,44,male,USA,German,Family,2015-05-13 04:25:35.347069414,19.99,62,music,comedy,440,79,23,8061,249,19,google pay,2020-02-21 11:01:05.533106621,0
223,58,male,UK,English,Individual,2015-05-13 18:46:52.882576516,24.99,25,music,news,388,27,5,1306,57,43,debit card,2020-02-21 16:36:23.476695339,1
224,30,female,Australia,French,Individual,2015-05-14 09:08:10.418083618,24.99,129,news,news,303,60,24,5050,160,22,google pay,2020-02-21 22:11:41.420284056,1
225,29,female,Canada,French,Family,2015-05-14 23:29:27.953590718,11.99,313,music,movies,181,48,28,7713,43,29,paypal,2020-02-22 03:46:59.363872774,0
226,57,other,UK,German,Family,2015-05-15 13:50:45.489097820,14.99,434,movies,sports,135,65,41,8512,130,42,debit card,2020-02-22 09:22:17.307461492,1
227,32,other,UK,Mandarin,Individual,2015-05-16 04:12:03.024604922,11.99,188,news,tv shows,484,96,6,3550,376,44,paypal,2020-02-22 14:57:35.251050210,0
228,18,female,USA,English,Student,2015-05-16 18:33:20.560112022,19.99,175,music,movies,106,0,3,1249,377,26,google pay,2020-02-22 20:32:53.194638927,1
229,22,female,Australia,Spanish,Student,2015-05-17 08:54:38.095619124,14.99,519,music,tv shows,341,22,41,5222,322,15,paypal,2020-02-23 02:08:11.138227645,1
230,52,other,USA,Spanish,Student,2015-05-17 23:15:55.631126226,14.99,429,music,tv shows,39,96,18,7629,3,45,debit card,2020-02-23 07:43:29.081816363,0
231,22,female,Canada,German,Individual,2015-05-18 13:37:13.166633328,14.99,176,movies,movies,308,65,43,2847,63,8,credit card,2020-02-23 13:18:47.025405081,1
232,43,other,USA,French,Student,2015-05-19 03:58:30.702140428,11.99,379,comedy,music,481,96,21,6321,223,27,paypal,2020-02-23 18:54:04.968993798,0
233,49,other,Australia,Mandarin,Student,2015-05-19 18:19:48.237647530,14.99,17,sports,news,150,36,47,8476,385,6,debit card,2020-02-24 00:29:22.912582516,1
234,57,other,Australia,Spanish,Family,2015-05-20 08:41:05.773154632,24.99,100,comedy,tv shows,171,82,46,1319,486,38,debit card,2020-02-24 06:04:40.856171234,1
235,39,male,Australia,Spanish,Family,2015-05-20 23:02:23.308661732,14.99,77,news,comedy,244,61,41,9033,254,29,paypal,2020-02-24 11:39:58.799759952,0
236,20,male,Australia,French,Student,2015-05-21 13:23:40.844168834,11.99,483,music,sports,436,44,3,1927,252,5,credit card,2020-02-24 17:15:16.743348669,1
237,42,female,USA,French,Individual,2015-05-22 03:44:58.379675936,14.99,430,tv shows,sports,47,95,23,5693,102,8,credit card,2020-02-24 22:50:34.686937387,0
238,21,male,USA,Mandarin,Individual,2015-05-22 18:06:15.915183036,14.99,589,movies,music,141,91,20,4018,116,30,paypal,2020-02-25 04:25:52.630526105,0
239,23,male,Australia,Spanish,Individual,2015-05-23 08:27:33.450690138,14.99,558,news,news,419,69,39,9111,114,19,credit card,2020-02-25 10:01:10.574114823,1
240,45,male,UK,English,Family,2015-05-23 22:48:50.986197240,19.99,243,news,sports,91,27,23,9138,15,30,credit card,2020-02-25 15:36:28.517703540,1
241,23,male,Canada,Mandarin,Individual,2015-05-24 13:10:08.521704342,19.99,179,comedy,comedy,324,43,47,5622,238,21,debit card,2020-02-25 21:11:46.461292258,0
242,47,other,USA,English,Family,2015-05-25 03:31:26.057211442,19.99,19,music,news,450,90,38,5128,338,48,paypal,2020-02-26 02:47:04.404880976,0
243,60,female,Canada,English,Family,2015-05-25 17:52:43.592718544,11.99,457,tv shows,music,393,1,17,5869,160,3,paypal,2020-02-26 08:22:22.348469694,0
244,51,other,Canada,Spanish,Student,2015-05-26 08:14:01.128225646,19.99,61,movies,comedy,268,30,32,8266,323,2,credit card,2020-02-26 13:57:40.292058411,0
245,46,female,UK,Mandarin,Family,2015-05-26 22:35:18.663732746,19.99,526,music,music,372,34,14,6786,145,31,paypal,2020-02-26 19:32:58.235647129,0
246,40,female,Canada,German,Family,2015-05-27 12:56:36.199239848,19.99,315,music,music,184,4,31,5196,407,24,credit card,2020-02-27 01:08:16.179235847,1
247,55,other,Canada,Spanish,Individual,2015-05-28 03:17:53.734746950,19.99,15,news,movies,304,90,6,1336,312,17,credit card,2020-02-27 06:43:34.122824565,0
248,46,male,Australia,German,Family,2015-05-28 17:39:11.270254052,14.99,187,music,sports,212,16,49,8442,360,21,google pay,2020-02-27 12:18:52.066413282,0
249,51,other,Canada,English,Student,2015-05-29 08:00:28.805761152,14.99,319,news,comedy,121,90,4,8092,181,27,google pay,2020-02-27 17:54:10.010002000,0
250,25,other,UK,Mandarin,Family,2015-05-29 22:21:46.341268254,14.99,503,comedy,comedy,175,78,6,2523,59,28,paypal,2020-02-27 23:29:27.953590718,0
251,25,female,UK,French,Individual,2015-05-30 12:43:03.876775356,14.99,577,news,music,189,26,38,9648,374,17,debit card,2020-02-28 05:04:45.897179436,1
252,50,male,Australia,German,Family,2015-05-31 03:04:21.412282456,14.99,26,comedy,news,439,61,28,148,29,37,google pay,2020-02-28 10:40:03.840768153,0
253,26,female,USA,French,Family,2015-05-31 17:25:38.947789558,19.99,212,movies,news,170,43,34,1224,266,47,debit card,2020-02-28 16:15:21.784356871,0
254,50,male,UK,German,Student,2015-06-01 07:46:56.483296660,19.99,281,sports,music,114,90,13,4194,354,36,paypal,2020-02-28 21:50:39.727945589,0
255,39,female,UK,English,Family,2015-06-01 22:08:14.018803762,11.99,504,music,sports,247,11,4,9256,479,8,credit card,2020-02-29 03:25:57.671534307,1
256,41,male,Australia,English,Family,2015-06-02 12:29:31.554310862,24.99,415,sports,news,120,11,38,902,204,45,debit card,2020-02-29 09:01:15.615123024,1
257,59,other,USA,Mandarin,Family,2015-06-03 02:50:49.089817964,19.99,496,movies,news,61,50,45,9824,263,27,paypal,2020-02-29 14:36:33.558711742,0
258,33,male,Australia,German,Individual,2015-06-03 17:12:06.625325066,11.99,73,tv shows,music,44,63,47,9181,96,32,debit card,2020-02-29 20:11:51.502300460,0
259,43,male,Australia,Mandarin,Family,2015-06-04 07:33:24.160832166,14.99,76,movies,music,377,10,13,5439,393,28,debit card,2020-03-01 01:47:09.445889177,0
260,29,female,UK,Spanish,Student,2015-06-04 21:54:41.696339268,24.99,522,music,movies,307,28,34,3795,493,46,credit card,2020-03-01 07:22:27.389477895,0
261,39,male,UK,Spanish,Family,2015-06-05 12:15:59.231846370,19.99,10,sports,sports,441,91,48,8899,20,2,debit card,2020-03-01 12:57:45.333066613,1
262,36,other,UK,German,Student,2015-06-06 02:37:16.767353472,24.99,169,sports,movies,182,36,43,1607,224,28,credit card,2020-03-01 18:33:03.276655331,1
263,28,female,Canada,Spanish,Family,2015-06-06 16:58:34.302860572,19.99,181,news,tv shows,171,40,20,1299,282,13,debit card,2020-03-02 00:08:21.220244048,1
264,46,other,Canada,Spanish,Family,2015-06-07 07:19:51.838367674,14.99,253,movies,movies,353,29,40,918,498,22,credit card,2020-03-02 05:43:39.163832766,1
265,31,female,Australia,Spanish,Student,2015-06-07 21:41:09.373874776,24.99,309,music,comedy,160,87,9,2675,302,29,credit card,2020-03-02 11:18:57.107421484,1
266,18,female,Australia,English,Individual,2015-06-08 12:02:26.909381876,14.99,577,music,music,288,91,26,5544,21,6,paypal,2020-03-02 16:54:15.051010202,1
267,29,other,Australia,French,Family,2015-06-09 02:23:44.444888978,11.99,263,news,comedy,201,69,44,3341,193,23,paypal,2020-03-02 22:29:32.994598919,0
268,26,other,USA,Spanish,Family,2015-06-09 16:45:01.980396080,14.99,250,sports,comedy,377,36,38,4405,111,17,paypal,2020-03-03 04:04:50.938187637,1
269,39,female,Canada,Spanish,Individual,2015-06-10 07:06:19.515903182,11.99,20,sports,comedy,475,18,32,6631,375,41,paypal,2020-03-03 09:40:08.881776355,0
270,32,other,USA,Mandarin,Family,2015-06-10 21:27:37.051410282,19.99,500,sports,music,476,91,21,8876,128,38,google pay,2020-03-03 15:15:26.825365073,0
271,41,female,Canada,German,Family,2015-06-11 11:48:54.586917384,14.99,157,music,news,420,6,42,3544,212,27,credit card,2020-03-03 20:50:44.768953790,1
272,35,other,USA,Spanish,Individual,2015-06-12 02:10:12.122424486,14.99,85,comedy,movies,221,59,15,111,73,27,paypal,2020-03-04 02:26:02.712542508,1
273,42,female,USA,French,Student,2015-06-12 16:31:29.657931586,14.99,89,sports,news,398,43,43,110,435,0,credit card,2020-03-04 08:01:20.656131226,0
274,55,male,USA,Spanish,Individual,2015-06-13 06:52:47.193438688,14.99,332,tv shows,news,82,20,49,7192,399,22,credit card,2020-03-04 13:36:38.599719944,0
275,20,other,UK,Mandarin,Student,2015-06-13 21:14:04.728945790,11.99,91,tv shows,news,64,20,0,5593,396,22,credit card,2020-03-04 19:11:56.543308661,0
276,26,female,Australia,English,Individual,2015-06-14 11:35:22.264452892,24.99,492,comedy,comedy,485,99,7,551,259,2,paypal,2020-03-05 00:47:14.486897379,0
277,39,other,USA,Mandarin,Family,2015-06-15 01:56:39.799959992,11.99,192,comedy,news,81,73,8,3635,378,2,credit card,2020-03-05 06:22:32.430486097,0
278,48,male,Canada,French,Student,2015-06-15 16:17:57.335467094,11.99,589,tv shows,tv shows,123,79,8,2526,142,40,google pay,2020-03-05 11:57:50.374074815,1
279,49,female,Australia,English,Family,2015-06-16 06:39:14.870974196,24.99,182,sports,tv shows,153,14,1,5901,301,47,google pay,2020-03-05 17:33:08.317663532,1
280,28,male,UK,Mandarin,Family,2015-06-16 21:00:32.406481296,14.99,253,tv shows,comedy,261,88,24,5870,427,37,google pay,2020-03-05 23:08:26.261252250,0
281,60,other,UK,Spanish,Individual,2015-06-17 11:21:49.941988398,19.99,553,tv shows,sports,421,22,1,2946,181,16,debit card,2020-03-06 04:43:44.204840968,0
282,29,male,Australia,German,Family,2015-06-18 01:43:07.477495500,14.99,320,comedy,sports,447,81,46,3904,382,8,credit card,2020-03-06 10:19:02.148429686,1
283,20,female,UK,French,Family,2015-06-18 16:04:25.013002600,11.99,377,news,news,93,64,45,946,322,16,credit card,2020-03-06 15:54:20.092018403,0
284,46,male,Canada,French,Family,2015-06-19 06:25:42.548509702,11.99,60,music,news,457,2,18,8237,199,43,debit card,2020-03-06 21:29:38.035607121,0
285,57,male,Canada,French,Student,2015-06-19 20:47:00.084016804,14.99,372,movies,news,255,25,26,4729,194,16,credit card,2020-03-07 03:04:55.979195839,1
286,49,other,Australia,Mandarin,Family,2015-06-20 11:08:17.619523906,19.99,54,comedy,movies,20,70,16,732,437,0,debit card,2020-03-07 08:40:13.922784557,1
287,28,male,USA,English,Family,2015-06-21 01:29:35.155031006,14.99,578,comedy,music,104,37,29,1281,362,22,google pay,2020-03-07 14:15:31.866373274,0
288,55,male,USA,German,Student,2015-06-21 15:50:52.690538108,24.99,531,music,sports,231,80,49,6446,147,25,paypal,2020-03-07 19:50:49.809961992,1
289,21,other,UK,English,Family,2015-06-22 06:12:10.226045210,19.99,490,movies,movies,37,96,1,5410,444,11,google pay,2020-03-08 01:26:07.753550710,0
290,50,other,USA,Spanish,Individual,2015-06-22 20:33:27.761552310,19.99,331,sports,tv shows,115,52,36,6358,78,26,google pay,2020-03-08 07:01:25.697139427,0
291,52,female,UK,English,Student,2015-06-23 10:54:45.297059412,14.99,110,tv shows,comedy,474,17,22,5189,254,7,google pay,2020-03-08 12:36:43.640728145,1
292,41,female,Australia,Spanish,Individual,2015-06-24 01:16:02.832566514,11.99,563,movies,news,303,1,20,6082,3,47,debit card,2020-03-08 18:12:01.584316863,1
293,42,female,USA,Mandarin,Individual,2015-06-24 15:37:20.368073616,24.99,400,music,sports,313,9,23,1678,64,21,paypal,2020-03-08 23:47:19.527905581,0
294,58,female,USA,German,Individual,2015-06-25 05:58:37.903580716,24.99,310,news,music,219,79,23,7260,368,15,debit card,2020-03-09 05:22:37.471494298,1
295,48,female,USA,Spanish,Individual,2015-06-25 20:19:55.439087818,19.99,79,sports,music,54,60,11,107,380,9,paypal,2020-03-09 10:57:55.415083016,1
296,24,other,UK,German,Family,2015-06-26 10:41:12.974594920,14.99,315,comedy,movies,104,20,12,4781,487,49,paypal,2020-03-09 16:33:13.358671734,0
